"Site_ID","Study","General_Location","Specific_Location","State","Region","Latitude","Longitude","Collaborator","Matrix","Scientific_Name","Calendar_Year","Unit","Laboratory","TechMemo_Group","Sum","Count"
"CBDP","Mussel Watch","Chesapeake Bay","Dandy Point","Virginia","South Atlantic Coast",37.0983051054624,-76.2948051054624,"","Oyster","Crassostrea virginica","2001","ng/dry g","","Total PAHs",507.1,39
"BRCL","Mussel Watch","Brazos River","Cedar Lakes","Texas","Gulf Coast",28.858,-95.4647,"","Oyster","Crassostrea virginica","1994","ng/dry g","","Total PAHs",835.489979,39
"PBSP","Mussel Watch","Pensacola Bay","Sabine Point","Florida","Gulf Coast",30.3498084992275,-87.1546915007725,"","Oyster","Crassostrea virginica","2002","ng/dry g","","Total PAHs",79.2,39
"MBTH","Mussel Watch","Moriches Bay","Tuthill Point","New York","North Atlantic Coast",40.7766934373675,-72.7558065626325,"","Mussel","Mytilus edulis","1997","ng/dry g","","Total PAHs",360.5,39
"LBGO","Mussel Watch","Lake Borgne","Gulf Outlet","Louisiana","Gulf Coast",29.9448,-89.8353,"","Oyster","Crassostrea virginica","2006","ng/dry g","","Total PAHs",138.3,39
"SLSL","Mussel Watch","San Luis Obispo Bay","Point San Luis","California","Pacific Coast",35.1607,-120.7558,"","Mussel","Mytilus species","2001","ng/dry g","","Total PAHs",182.4,39
"HRJB","Mussel Watch","Hudson/Raritan Estuary","Jamaica Bay","New York","North Atlantic Coast",40.5667,-73.8953,"","Mussel","Mytilus edulis","1992","ng/dry g","","Total PAHs",5360.94,39
"MBDI","Mussel Watch","Matagorda Bay","Dog Island","Texas","Gulf Coast",28.6403,-96.0078,"","Oyster","Crassostrea virginica","1998","ng/dry g","","Total PAHs",44.02,39
"LEAB","Mussel Watch","Lake Erie","Ashtabula","Ohio","Great Lakes",41.9246931836145,-80.7183068163855,"","Mussel","Dreissena species","2005","ng/dry g","","Total PAHs",567.6,39
"ESSP","Mussel Watch","Espiritu Santo","South Pass Reef","Texas","Gulf Coast",28.2982,-96.622,"","Oyster","Crassostrea virginica","1989","ng/dry g","","Total PAHs",134.9166666,39
"CBFM","Mussel Watch","Charlotte Harbor","Fort Meyers","Florida","Gulf Coast",26.5583,-81.9228,"","Oyster","Crassostrea virginica","2007","ng/dry g","","Total PAHs",240.5,39
"BSSI","Mussel Watch","Breton Sound","Sable Island","Louisiana","Gulf Coast",29.4057,-89.4838,"","Oyster","Crassostrea virginica","1996","ng/dry g","","Total PAHs",1097.6,39
"BBGN","Mussel Watch","Buzzards Bay","Goosebury Neck","Massachusetts","North Atlantic Coast",41.4816869858069,-71.0373130141931,"","Mussel","Mytilus edulis","1994","ng/dry g","","Total PAHs",187.44,39
"ARWI","Mussel Watch","Altamaha River","Wolfe Island","Georgia","South Atlantic Coast",31.3242,-81.3108,"","Oyster","Crassostrea virginica","2011","ng/dry g","","Total PAHs",138.767,39
"SBPP","Mussel Watch","Lake Erie","Peach Orchard Pt.","Ohio","Great Lakes",41.6597,-82.825,"","Mussel","Dreissena species","1997","ng/dry g","","Total PAHs",1273.55,39
"CBBI","Mussel Watch","Charlotte Harbor","Bird Island","Florida","Gulf Coast",26.5143041065325,-82.0345,"","Oyster","Crassostrea virginica","2000","ng/dry g","","Total PAHs",89.2,39
"TBPB","Mussel Watch","Tampa Bay","Papys Bayou","Florida","Gulf Coast",27.844303943748,-82.6115,"","Oyster","Crassostrea virginica","2010","ng/dry g","","Total PAHs",607.59,39
"NBPI","Mussel Watch","Narragansett Bay","Patience Island","Rhode Island","North Atlantic Coast",41.6523045616269,-71.3566954383732,"","Mussel","Mytilus edulis","1999","ng/dry g","","Total PAHs",1310.53,39
"ABWJ","Mussel Watch","Anaheim Bay","West Jetty","California","Pacific Coast",33.7335,-118.101,"","Mussel","Mytilus species","2009","ng/dry g","","Total PAHs",86.5,39
"PVRP","Mussel Watch","Palos Verdes","Royal Palms State Pk.","California","Pacific Coast",33.717,-118.322694847107,"","Mussel","Mytilus species","1997","ng/dry g","","Total PAHs",171.3,39
"HRLB","Mussel Watch","Hudson/Raritan Estuary","Lower Bay","New York","North Atlantic Coast",40.566,-74.0508071393409,"","Mussel","Mytilus edulis","1992","ng/dry g","","Total PAHs",7791.04,39
"HRJB","Mussel Watch","Hudson/Raritan Estuary","Jamaica Bay","New York","North Atlantic Coast",40.5667,-73.8953,"","Mussel","Mytilus edulis","2006","ng/dry g","","Total PAHs",3299.5,39
"ESSP","Mussel Watch","Espiritu Santo","South Pass Reef","Texas","Gulf Coast",28.2982,-96.622,"","Oyster","Crassostrea virginica","2010","ng/dry g","","Total PAHs",102.65,39
"MBAR","Mussel Watch","Mesquite Bay","Ayres Reef","Texas","Gulf Coast",28.173,-96.835,"","Oyster","Crassostrea virginica","1991","ng/dry g","","Total PAHs",84.76,39
"GBCR","Mussel Watch","Galveston Bay","Confederate Reef","Texas","Gulf Coast",29.2633061106858,-94.9163061106859,"","Oyster","Crassostrea virginica","1994","ng/dry g","","Total PAHs",9500.860423,39
"DBCI","Mussel Watch","Duxbury Bay","Clarks Island","Massachusetts","North Atlantic Coast",42.0136943350777,-70.6365,"","Mussel","Mytilus edulis","1999","ng/dry g","","Total PAHs",189.17,39
"DBAP","Mussel Watch","Delaware Bay","Arnolds Point Shoal","New Jersey","North Atlantic Coast",39.3833057923629,-75.45,"","Oyster","Crassostrea virginica","2007","ng/dry g","","Total PAHs",196.7,39
"LOCV","Mussel Watch","Lake Ontario","Cape Vincent","New York","Great Lakes",44.1442,-76.3247,"","Mussel","Dreissena species","1999","ng/dry g","","Total PAHs",25.86,39
"APDB","Mussel Watch","Apalachicola Bay","Dry Bar","Florida","Gulf Coast",29.6725,-85.0657,"","Oyster","Crassostrea virginica","1997","ng/dry g","","Total PAHs",262.9,39
"PSWB","Mussel Watch","Pamlico Sound","Wysocking Bay","North Carolina","South Atlantic Coast",35.4123063375573,-76.0396936624427,"","Oyster","Crassostrea virginica","1993","ng/dry g","","Total PAHs",16.69,39
"SFDB","Mussel Watch","San Francisco Bay","Dumbarton Bridge","California","Pacific Coast",37.5027,-122.1213,"","Mussel","Mytilus species","1998","ng/dry g","","Total PAHs",1025.3,39
"TBLL","Mussel Watch","Traverse Bay","Leelanau State Park","Michigan","Great Lakes",45.2057,-85.5368,"","Mussel","Dreissena species","2002","ng/dry g","","Total PAHs",258.3,39
"PBSI","Mussel Watch","Penobscot Bay","Sears Island","Maine","North Atlantic Coast",44.456694944563,-68.883194944563,"","Mussel","Mytilus edulis","2009","ng/dry g","","Total PAHs",388.9,39
"CBRP","Mussel Watch","Coos Bay","Russell Point","Oregon","Pacific Coast",43.4313058091503,-124.221194196078,"","Mussel","Mytilus species","2010","ng/dry g","","Total PAHs",400.64,39
"IBNJ","Mussel Watch","Imperial Beach","North Jetty","California","Pacific Coast",32.5876908770453,-117.1335,"","Mussel","Mytilus species","2000","ng/dry g","","Total PAHs",265.7,39
"CBSR","Mussel Watch","Choctawhatchee Bay","Off Santa Rosa","Florida","Gulf Coast",30.412,-86.2036967885156,"","Oyster","Crassostrea virginica","2004","ng/dry g","","Total PAHs",473.7,39
"SRNB","Mussel Watch","Santee River","North Bay","South Carolina","South Atlantic Coast",33.168315600235,-79.241684399765,"","Oyster","Crassostrea virginica","2002","ng/dry g","","Total PAHs",46.49,39
"PSSS","Mussel Watch","Puget Sound","South Seattle","Washington","Pacific Coast",47.5233,-122.3937,"","Mussel","Mytilus species","1993","ng/dry g","","Total PAHs",4646.08,39
"PBPH","Mussel Watch","Pensacola Bay","Public Harbor","Florida","Gulf Coast",30.4136933485652,-87.1913066514348,"","Oyster","Crassostrea virginica","1998","ng/dry g","","Total PAHs",1188,39
"AESP","Mussel Watch","Apalachee Bay","Spring Creek","Florida","Gulf Coast",30.0633057494513,-84.322,"","Oyster","Crassostrea virginica","1995","ng/dry g","","Total PAHs",73.19,39
"LMMU","Mussel Watch","Lake Michigan","Muskegon","Michigan","Great Lakes",43.2282,-86.3469,"","Mussel","Dreissena species","1996","ng/dry g","","Total PAHs",1878.8,39
"PVMC","Mussel Watch","Port Valdez","Mineral Creek Flats","Alaska","Pacific Coast",61.1328,-146.461,"","Mussel","Mytilus species","1993","ng/dry g","","Total PAHs",743.28,39
"SBSR","Mussel Watch","Saginaw Bay","Saginaw River","Michigan","Great Lakes",43.6735,-83.8367,"","Mussel","Dreissena species","2000","ng/dry g","","Total PAHs",354,39
"TBSR","Mussel Watch","Tomales Bay","Spenger's Residence","California","Pacific Coast",38.1495,-122.904,"","Mussel","Mytilus species","2007","ng/dry g","","Total PAHs",170.7,39
"DBCH","Mussel Watch","Delaware Bay","Cape Henlopen","Delaware","North Atlantic Coast",38.7835,-75.1205,"","Mussel","Mytilus edulis","2009","ng/dry g","","Total PAHs",507.05,39
"MBGP","Mussel Watch","Matagorda Bay","Gallinipper Point","Texas","Gulf Coast",28.578806139442,-96.563,"","Oyster","Crassostrea virginica","2002","ng/dry g","","Total PAHs",82.3,39
"CBJR","Mussel Watch","Chesapeake Bay","James River","Virginia","South Atlantic Coast",37.0653057799264,-76.6321942200736,"","Oyster","Crassostrea virginica","2005","ng/dry g","","Total PAHs",207.8,39
"BIBL","Mussel Watch","Barnegat Inlet","Barnegat Light","New Jersey","North Atlantic Coast",39.7616941384802,-74.095,"","Mussel","Mytilus edulis","1995","ng/dry g","","Total PAHs",980.3,39
"MBTP","Mussel Watch","Matagorda Bay","Tres Palacios Bay","Texas","Gulf Coast",28.6663,-96.2335,"","Oyster","Crassostrea virginica","2008","ng/dry g","","Total PAHs",33,39
"LELR_DS","Mussel Watch","Lake Erie","Lorain","Ohio","Great Lakes",41.46117,-82.207,"","Mussel","Dreissena species","2011","ng/dry g","","Total PAHs",943.54,39
"SFEM","Mussel Watch","San Francisco Bay","Emeryville","California","Pacific Coast",37.8205,-122.33,"","Mussel","Mytilus species","2001","ng/dry g","","Total PAHs",1328.7,39
"PRSP","Mussel Watch","Potomac River","Swan Point","Maryland","South Atlantic Coast",38.2817,-76.9337,"","Oyster","Crassostrea virginica","1997","ng/dry g","","Total PAHs",211,39
"IRSR","Mussel Watch","Indian River","Sebastian River","Florida","South Atlantic Coast",27.8295,-80.4743,"","Oyster","Crassostrea virginica","1993","ng/dry g","","Total PAHs",943.69,39
"LELR","Mussel Watch","Lake Erie","Lorain","Ohio","Great Lakes",41.461189615181,-82.207,"","Mussel","Dreissena species","2005","ng/dry g","","Total PAHs",997.8,39
"HRLB","Mussel Watch","Hudson/Raritan Estuary","Lower Bay","New York","North Atlantic Coast",40.566,-74.0508071393409,"","Mussel","Mytilus edulis","1994","ng/dry g","","Total PAHs",5227.17,39
"SLSL","Mussel Watch","San Luis Obispo Bay","Point San Luis","California","Pacific Coast",35.1607,-120.7558,"","Mussel","Mytilus species","2008","ng/dry g","","Total PAHs",81.3,39
"CBBB","Mussel Watch","Choctawhatchee Bay","Boggy Bayou","Florida","Gulf Coast",30.504,-86.494,"","Oyster","Crassostrea virginica","1992","ng/dry g","","Total PAHs",1602.0000227,39
"GBOB","Mussel Watch","Galveston Bay","Offatts Bayou","Texas","Gulf Coast",29.284,-94.8363057916605,"","Oyster","Crassostrea virginica","2006","ng/dry g","","Total PAHs",974.9,39
"LMHB","Mussel Watch","Lake Michigan","Holland Breakwater","Michigan","Great Lakes",42.7731928907366,-86.215,"","Mussel","Dreissena species","1998","ng/dry g","","Total PAHs",1226.8,39
"LBBW","Mussel Watch","Long Beach","Breakwater","California","Pacific Coast",33.7231929856523,-118.1735,"","Mussel","Mytilus species","1996","ng/dry g","","Total PAHs",875.6,39
"LMMB_4DS","Mussel Watch","Lake Michigan","Milwaukee Bay","Wisconsin","Great Lakes",43.0431997551867,-87.8878402448133,"","Mussel","Dreissena species","2013","ng/dry g","","Total PAHs",7216.56,39
"EBFR","Mussel Watch","Elliott Bay","Four-Mile Rock","Washington","Pacific Coast",47.6388059336732,-122.413805928332,"","Mussel","Mytilus species","1992","ng/dry g","","Total PAHs",3437.36,39
"GBOB","Mussel Watch","Galveston Bay","Offatts Bayou","Texas","Gulf Coast",29.284,-94.8363057916605,"","Oyster","Crassostrea virginica","2002","ng/dry g","","Total PAHs",929.8,39
"APCP","Mussel Watch","Apalachicola Bay","Cat Point Bar","Florida","Gulf Coast",29.7242,-84.8842,"","Oyster","Crassostrea virginica","1999","ng/dry g","","Total PAHs",244.08,39
"RRRR","Mussel Watch","Rappahannock River","Ross Rock","Virginia","South Atlantic Coast",37.902,-76.7878053692705,"","Oyster","Crassostrea virginica","1997","ng/dry g","","Total PAHs",247.3,39
"CBRP","Mussel Watch","Coos Bay","Russell Point","Oregon","Pacific Coast",43.4313058091503,-124.221194196078,"","Mussel","Mytilus species","1992","ng/dry g","","Total PAHs",606.02,39
"EBFR","Mussel Watch","Elliott Bay","Four-Mile Rock","Washington","Pacific Coast",47.6388059336732,-122.413805928332,"","Mussel","Mytilus species","1993","ng/dry g","","Total PAHs",6777.61,39
"IRSR","Mussel Watch","Indian River","Sebastian River","Florida","South Atlantic Coast",27.8295,-80.4743,"","Oyster","Crassostrea virginica","2009","ng/dry g","","Total PAHs",828.7,39
"SFSM","Mussel Watch","San Francisco Bay","San Mateo Bridge","California","Pacific Coast",37.578,-122.2537,"","Mussel","Mytilus species","2001","ng/dry g","","Total PAHs",195,39
"BIBL","Mussel Watch","Barnegat Inlet","Barnegat Light","New Jersey","North Atlantic Coast",39.7616941384802,-74.095,"","Mussel","Mytilus edulis","1999","ng/dry g","","Total PAHs",540.2,39
"TBHB","Mussel Watch","Tampa Bay","Hillsborough Bay","Florida","Gulf Coast",27.8548062083073,-82.3946937916927,"","Oyster","Crassostrea virginica","2000","ng/dry g","","Total PAHs",1523.5,39
"CBTP","Mussel Watch","Commencement Bay","Tahlequah Point","Washington","Pacific Coast",47.3311936088416,-122.504306385406,"","Mussel","Mytilus species","2009","ng/dry g","","Total PAHs",4433.4,39
"LMPI","Mussel Watch","Lower Laguna Madre","Port Isabel","Texas","Gulf Coast",26.0748067076166,-97.1995,"","Oyster","Crassostrea virginica","1993","ng/dry g","","Total PAHs",411.53,39
"LELR","Mussel Watch","Lake Erie","Lorain","Ohio","Great Lakes",41.461189615181,-82.207,"","Mussel","Dreissena species","2003","ng/dry g","","Total PAHs",729.4,39
"LMHB","Mussel Watch","Lake Michigan","Holland Breakwater","Michigan","Great Lakes",42.7731928907366,-86.215,"","Mussel","Dreissena species","2004","ng/dry g","","Total PAHs",727.2,39
"TBMK","Mussel Watch","Tampa Bay","Mullet Key Bayou","Florida","Gulf Coast",27.6208,-82.7265,"","Oyster","Crassostrea virginica","1991","ng/dry g","","Total PAHs",645.723317,39
"PSCH","Mussel Watch","Pamlico Sound","Cape Hatteras","North Carolina","South Atlantic Coast",35.2028121624483,-75.7161878375517,"","Oyster","Crassostrea virginica","2010","ng/dry g","","Total PAHs",241.83,39
"APCP","Mussel Watch","Apalachicola Bay","Cat Point Bar","Florida","Gulf Coast",29.7242,-84.8842,"","Oyster","Crassostrea virginica","2011","ng/dry g","","Total PAHs",181.334,39
"CKBP","Mussel Watch","Cedar Key","Black Point","Florida","Gulf Coast",29.2066947257176,-83.0695,"","Oyster","Crassostrea virginica","1990","ng/dry g","","Total PAHs",92.856659,39
"LMHM","Mussel Watch","Lake Michigan","Hammond Marina","Indiana","Great Lakes",41.698682375317,-87.508282375317,"","Mussel","Dreissena species","2006","ng/dry g","","Total PAHs",1731.1,39
"CHFJ","Mussel Watch","Charleston Harbor","Fort Johnson","South Carolina","South Atlantic Coast",32.7505,-79.9003151334505,"","Oyster","Crassostrea virginica","1996","ng/dry g","","Total PAHs",1494.8,39
"VBSP","Mussel Watch","Vermilion Bay","Southwest Pass","Louisiana","Gulf Coast",29.5795,-92.051,"","Oyster","Crassostrea virginica","1992","ng/dry g","","Total PAHs",368.09,39
"PDPD","Mussel Watch","Point Dume","Point Dume","California","Pacific Coast",34.001,-118.808804764672,"","Mussel","Mytilus species","2005","ng/dry g","","Total PAHs",7.7,39
"TBKA","Mussel Watch","Tampa Bay","Peter O. Knight Airport","Florida","Gulf Coast",27.9096943276894,-82.4538056723106,"","Oyster","Crassostrea virginica","1993","ng/dry g","","Total PAHs",1293,39
"LMSB","Mussel Watch","Lower Laguna Madre","South Bay","Texas","Gulf Coast",26.0431945117668,-97.176,"","Oyster","Crassostrea virginica","1993","ng/dry g","","Total PAHs",31.71,39
"BRFS","Mussel Watch","Brazos River","Freeport Surfside","Texas","Gulf Coast",28.9212,-95.3395,"","Oyster","Crassostrea virginica","1992","ng/dry g","","Total PAHs",1779.53,39
"MSPB","Mussel Watch","Mississippi Sound","Pascagoula Bay","Mississippi","Gulf Coast",30.336,-88.5891944160766,"","Oyster","Crassostrea virginica","1992","ng/dry g","","Total PAHs",2532.08,39
"SFYB","Mussel Watch","San Francisco Bay","Yerba Buena Island","California","Pacific Coast",37.8152,-122.3715,"","Mussel","Mytilus species","2009","ng/dry g","","Total PAHs",3522.1,39
"LIGB","Mussel Watch","Long Island","Gardiners Bay","New York","North Atlantic Coast",40.9982,-72.1162,"","Mussel","Mytilus edulis","2009","ng/dry g","","Total PAHs",1848.28,39
"SDCB","Mussel Watch","San Diego Bay","Coronado Bridge","California","Pacific Coast",32.6865,-117.159188602452,"","Mussel","Mytilus species","1992","ng/dry g","","Total PAHs",5531.57,39
"LIFI","Mussel Watch","Long Island","Fire Island Inlet","New York","North Atlantic Coast",40.6251907997068,-73.2795,"","Mussel","Mytilus edulis","2005","ng/dry g","","Total PAHs",494.3,39
"CBJR","Mussel Watch","Chesapeake Bay","James River","Virginia","South Atlantic Coast",37.0653057799264,-76.6321942200736,"","Oyster","Crassostrea virginica","2009","ng/dry g","","Total PAHs",208.4,39
"PSSS","Mussel Watch","Puget Sound","South Seattle","Washington","Pacific Coast",47.5233,-122.3937,"","Mussel","Mytilus species","1995","ng/dry g","","Total PAHs",11241.7,39
"SMOH","Mussel Watch","San Miguel Island","Otter Harbor","California","Pacific Coast",34.0523,-120.407368347339,"","Mussel","Mytilus species","2008","ng/dry g","","Total PAHs",122.3,39
"SLBB","Mussel Watch","Sabine Lake","Blue Buck Point","Louisiana","Gulf Coast",29.7908058956875,-93.9063058956875,"","Oyster","Crassostrea virginica","1989","ng/dry g","","Total PAHs",1353.496738,39
"NYSR","Mussel Watch","New York Bight","Shark River","New Jersey","North Atlantic Coast",40.187,-74.009,"","Mussel","Mytilus edulis","2008","ng/dry g","","Total PAHs",1151.4,39
"VBSP","Mussel Watch","Vermilion Bay","Southwest Pass","Louisiana","Gulf Coast",29.5795,-92.051,"","Oyster","Crassostrea virginica","2000","ng/dry g","","Total PAHs",80.2,39
"ABWJ","Mussel Watch","Anaheim Bay","West Jetty","California","Pacific Coast",33.7335,-118.101,"","Mussel","Mytilus species","1997","ng/dry g","","Total PAHs",245.8,39
"SBSP","Mussel Watch","Saginaw Bay","Sandpoint","Michigan","Great Lakes",43.9098,-83.4002,"","Mussel","Dreissena species","1998","ng/dry g","","Total PAHs",395,39
"SHFP","Mussel Watch","Salem Harbor","Folger Point","Massachusetts","North Atlantic Coast",42.5135,-70.844193989055,"","Mussel","Mytilus edulis","2001","ng/dry g","","Total PAHs",388.3,39
"RRRR","Mussel Watch","Rappahannock River","Ross Rock","Virginia","South Atlantic Coast",37.902,-76.7878053692705,"","Oyster","Crassostrea virginica","1999","ng/dry g","","Total PAHs",47.19,39
"SRDM","Mussel Watch","Sea Ranch","Fort Ross Cove","California","Pacific Coast",38.7303,-123.484,"","Mussel","Mytilus species","2009","ng/dry g","","Total PAHs",58.7,39
"MBML","Mussel Watch","Monterey Bay","Moss Landing","California","Pacific Coast",36.8012,-121.7897,"","Mussel","Mytilus species","1998","ng/dry g","","Total PAHs",210.5,39
